name,rating,review_text,aspect1,aspect2,aspect3,idx,mecab_token,komoran_token,okt_token
문배술,5,한 달 사용기 맛이 좋아서 추가로 한 병 더 구매했어요,abstract_flavor_smell,,,230443,"['한', '달', '사', '용기', '맛', '좋', '추가', '한', '병', '더', '구매', '했어요']","['한', '달', '사용', '이', '맛', '좋아서', '추가', '한', '병', '더', '구매']","['한', '달', '사', '용기', '맛', '이', '좋아서', '추가', '로', '한', '병', '더', '구매', '했어요']"
배상면주가 포천LB,5,재구매 지금까지 먹어본 막걸리 중에 최고,abstract_flavor_smell,,,31807,"['재', '구매', '지금', '먹', '본', '막걸리', '중', '최고']","['재', '구매', '지금', '먹', '보', '막걸리', '중', '최고']","['재구매', '지금', '까지', '먹어', '본', '막걸리', '중', '에', '최고']"
제주 고소리술 익는집,4,선물용 구매 포장 좋았습니다,package,,,145792,"['선물', '구매', '포장', '좋']","['선물', '구매', '포장', '좋']","['선물', '용', '구매', '포장', '좋았습니다']"
유청길명인 부산금정산성막걸리,5,빠른 배송 좋았어요 아버지가 좋아하셨어요,delivery,,,142264,"['빠른', '배송', '좋', '아버지', '좋', '하', '셨']","['빠르', '배', '송', '좋', '아버지', '좋아하']","['빠른', '배송', '좋았어요', '아버지', '가', '좋아하셨어요']"
부자진,1,생각한 맛이 아니어서 좀 놀랬어요 토닉에 타 먹으니 먹을 만했지만 상 받은 술이라 기대했는데 아쉬워요ㅠ,abstract_flavor_smell,,,244266,"['생각', '한', '맛', '아니', '좀', '놀랬', '토닉', '타', '먹', '먹', '만', '했', '상', '받', '술', '이', '기대', '했', '아쉬워']","['생각', '맛', '아니', '좀', '놀', '하', '토닉', '타', '먹', '먹', '만', '상', '받', '술', '이', '기대']","['생각', '한', '맛', '이', '아니어서', '좀', '놀랬어요', '토닉', '에', '타', '먹으니', '먹을', '만', '했지만', '상', '받은', '술', '이라', '기대했는데', '아쉬워요']"
한강주조,2,한 달 사용기 식 음료는 개인 입맛 차가 있으니 주관적인 의견입니다 저는 술을 잘 마시는 편은 아니고 맥주나 와인 막걸리처럼 발효주를 좋아하고 너무 달지도 너무 드라이하지도 않은 걸 좋아합니다 와인은 드라이 취향 친구가 너무 맛있다고 추천해서 많이 기다리다가 사봤는데 한 병 따서 몇 모 금 겨우 먹고 나머지는 도저히 손이 안 가서 한 달 넘게 보관만 하다가 버렸어요 ㅜ 저랑 신랑 입맛에는 그냥 그래요,abstract_flavor_smell,,,48213,"['한', '달', '사용', '식', '음료', '개인', '입맛', '차', '있', '주관', '인', '의견', '입니다', '저', '술', '잘', '마시', '편', '아니', '맥주', '와인', '막걸리', '발효주', '좋아하', '너무', '달', '너무', '드라이', '않', '걸', '좋', '합니다', '와인', '드라이', '취향', '친구', '너무', '맛있', '추천', '해서', '많이', '기다리', '사', '봤', '한', '병', '따', '몇', '모', '금', '겨우', '먹', '나머지', '도저히', '손', '안', '가', '한', '달', '넘', '보관', '하', '버렸', '저', '신랑', '입맛', '그냥', '그래요']","['한', '달', '사용', '이', '식', '음료', '개인', '입맛', '차', '있', '주관', '이', '의견', '이', '저', '술', '잘', '마시', '편', '아니', '맥주', '와인', '막걸리', '발효', '주', '좋아하', '너무', '달', '너무', '드라이', '않', '걸', '좋아하', '와인', '드라이', '취향', '친구', '너무', '맛있', '추천', '많이', '기다리', '사', '보', '한', '병', '따', '몇', '모', '금', '겨우', '먹', '나머지', '도저히', '손', '안', '가', '한', '달', '넘', '보관', '하', '버리', '저', '신랑', '입맛', '그냥']","['한', '달', '사', '용기', '식', '음료', '는', '개인', '입맛', '차가', '있으니', '주관', '적', '인', '의견', '입니다', '저', '는', '술', '을', '잘', '마시는', '편', '은', '아니고', '맥주', '나', '와인', '막걸리', '처럼', '발효', '주', '를', '좋아하고', '너무', '달지도', '너무', '드라이', '하지도', '않은', '걸', '좋아합니다', '와인', '은', '드라이', '취향', '친구', '가', '너무', '맛있다고', '추천', '해서', '많이', '기다리다가', '사봤는데', '한', '병', '따서', '몇', '모', '금', '겨우', '먹고', '나머지', '는', '도저히', '손', '이', '안', '가서', '한', '달', '넘게', '보관', '만', '하다가', '버렸어요', '저', '랑', '신랑', '입맛', '에는', '그냥', '그래요']"
술샘,3,기대를 너무 많이 해서 그런지 기대한 만큼은 아니었어요 뭔가 애매한 맛 때문에 꿀 타서 먹었더니 그냥 먹는 것보다 나았어ㅎ,harmony_with_others,abstract_flavor_smell,,137258,"['기대', '너무', '많이', '해서', '그런지', '기대', '한', '만큼', '아니', '뭔가', '애매', '한', '맛', '때문', '꿀', '타', '먹', '그냥', '먹', '것', '나았']","['기대', '너무', '많이', '하', '그런지', '기대', '만큼', '아니', '뭐', '애매', '맛', '때문', '꾸', '타', '먹', '그냥', '먹', '것']","['기대', '를', '너무', '많이', '해서', '그런지', '기대한', '만큼은', '아니었어요', '뭔가', '애매한', '맛', '때문', '에', '꿀', '타서', '먹었더니', '그냥', '먹는', '것', '보다', '나았어']"
신평양조장,4,배송도 빠르고 맛있어요,delivery,abstract_flavor_smell,,207682,"['배송', '빠르', '맛있']","['배', '송도', '빠르', '맛있']","['배송', '도', '빠르고', '맛있어요']"
박재서 안동소주,5,오호라가 성비 좋은 제품,none,,,143460,"['라가', '성비', '좋', '제품']","['오호', '라가', '성비', '좋', '제품']","['오호', '라가', '성비', '좋은', '제품']"
복순도가,1,너무 시큼해요 식초에 가까운 수준으로 전에는 맛있었는데 품질관리에 좀 더 신경 써주셨으면 좋겠습니다,specific_flavor_smell,,,10088,"['너무', '시큼', '해요', '식초', '가까운', '수준', '전', '맛있', '품질', '관리', '좀', '더', '신경', '써', '주', '셨', '좋']","['너무', '시큼', '식초', '가깝', '수준', '전', '맛있', '품질', '관리', '좀', '더', '신경', '쓰', '주', '좋']","['너무', '시큼해요', '식초', '에', '가까운', '수준', '으로', '전', '에는', '맛있었는데', '품질', '관리', '에', '좀', '더', '신경', '써주셨으면', '좋겠습니다']"
자연과 인삼,1,배송받은 상태로 뒀다가 다음날 열어보니 뚜껑에 술이 세서 한지가 다 젖어 있었습니다 뒤에 보니 세워서 보관하라고는 쓰여있었는데 그럼 배송할 때부터 세워서 보내주셔야 되는 거 아닌가 하는 생각이 듭니다 그리고 눕혀놨다고 새는 전 뚜껑이 불량인가요 아님 원래 그런 건가요 ㅎㅎ,package,,,228523,"['배송', '받', '상태', '뒀', '다음', '날', '열', '보', '뚜껑', '술', '세', '한지', '다', '젖', '있', '뒤', '보', '세워서', '보관', '쓰여', '있', '배송', '할', '때', '세워서', '보내', '주', '셔야', '되', '거', '아닌가', '하', '생각', '눕혀놨', '새', '전', '뚜껑', '불량', '인가요', '아님', '원래', '그런', '건가요']","['배', '송', '받', '상태', '두', '다음날', '열', '보', '뚜껑', '술', '세', '한지', '다', '젖', '있', '뒤', '보니', '세우', '보관', '쓰이', '있', '배', '송', '때', '세우', '보내', '주', '되', '거', '아니', '하', '생각', '들', '눕히', '놓', '새', '전', '뚜껑', '불량', '이', '아니', '원래', '그런', '건', '가요']","['배송', '받은', '상태', '로', '뒀다가', '다음', '날', '열', '어보', '니', '뚜껑', '에', '술', '이', '세서', '한지', '가', '다', '젖어', '있었습니다', '뒤', '에', '보니', '세워서', '보관', '하', '라고는', '쓰여있었는데', '그럼', '배송', '할', '때', '부터', '세워서', '보내주셔야', '되는', '거', '아닌가', '하는', '생각', '이', '듭니', '다', '그리고', '눕혀놨다고', '새는', '전', '뚜껑', '이', '불량', '인가요', '아님', '원래', '그런', '건가', '요']"
배상면주가 포천LB,5,한 달 사용기 아주 맛있어요 달달하네요,abstract_flavor_smell,,,88427,"['한', '달', '사용', '아주', '맛있', '달달', '하']","['한', '달', '사용', '이', '아주', '맛있', '달달']","['한', '달', '사', '용기', '아주', '맛있어요', '달달', '하네요']"
복순도가,2,더운 날에는 얼음팩 좀 더 넣어주세요 모임에서 마셔보고 진짜 맛있던 기억이 나서 직접 시켜봤는데 식 초 마시는 느낌 났어요 ㅜㅠㅠ,abstract_flavor_smell,specific_flavor_smell,,34761,"['더운', '날', '얼음', '팩', '좀', '더', '넣', '주', '세요', '모임', '마셔', '보', '진짜', '맛있', '기억', '나', '직접', '시켜', '봤', '식', '초', '마시', '느낌', '났']","['덥', '날', '얼음', '팩', '좀', '더', '넣', '주', '모임', '마시', '보', '진짜', '맛있', '기억', '나서', '직접', '시키', '보', '식', '초', '마시', '느낌', '나']","['더운', '날', '에는', '얼음', '팩', '좀', '더', '넣어주세요', '모임', '에서', '마셔', '보고', '진짜', '맛있던', '기억', '이', '나서', '직접', '시켜', '봤는데', '식', '초', '마시는', '느낌', '났어요']"
박재서 안동소주,3,예비 시 부모님 첫인사드릴 때 드린다고 신경 써달라고 따로 말씀까지 드렸는데 각 시 탈 얼굴에 하자가 있네요 지 우려고 아무리 해도 안 지워집니다 본 가로 시켜서 확인이 늦어서 교환도 못하고 믿고 시켰는데 아쉽습니다 기분 좋게 주문했는데 찝찝한 채로 선물 드리게 됐어요,package,,,146471,"['예비', '시', '부모', '첫', '인사', '드릴', '때', '드린다고', '신경', '써', '달', '따로', '말씀', '드렸', '각', '시', '탈', '얼굴', '하', '있', '지', '아무리', '해도', '안', '지워', '집니다', '본', '가로', '시켜서', '확인', '늦', '교환', '못하', '믿', '시켰', '아쉽', '기분', '좋', '주문', '했', '찝찝', '한', '채', '선물', '드리', '됐']","['예비', '시', '부모', '첫인사', '드릴', '때', '드리', '신경', '쓰', '달', '따로', '말씀', '드리', '각', '시', '타', '얼굴', '하자', '있', '지', '우려', '이', '아무리', '하', '안', '지우', '지', '보', '가로', '시키', '확인', '늦', '교환', '못하', '믿', '시키', '아쉽', '기분', '좋', '주문', '채', '선물', '드리', '되']","['예비', '시', '부모님', '첫', '인사', '드릴', '때', '드린다고', '신경', '써', '달라', '고', '따로', '말씀', '까지', '드렸는데', '각', '시', '탈', '얼굴', '에', '하자', '가', '있네요', '지', '우려', '고', '아무리', '해도', '안', '지워집니다', '본', '가로', '시켜서', '확인', '이', '늦어서', '교환', '도', '못', '하고', '믿고', '시켰는데', '아쉽습니다', '기분', '좋게', '주문', '했는데', '찝찝한', '채', '로', '선물', '드리게', '됐어요']"
한강주조,2,한 달 사용기 광고에 나온 만큼 맛있지는 않습니다 포장도 꼼꼼하지 못해 약간 흘렀고요 그리고 요즘 대형마트에 가면 구할 수 있어서 굳이 네이버 쇼핑으로 안 구해도 될 것 같아요,package,abstract_flavor_smell,,100111,"['한', '달', '사', '용기', '광고', '나온', '만큼', '맛있', '않', '포장', '꼼꼼', '못해', '약간', '흘렀', '요즘', '대형', '마트', '가', '구할', '수', '있', '굳이', '네이버', '쇼핑', '안', '구해도', '될', '것', '같']","['한', '달', '사용', '이', '광고', '나오', '만큼', '맛있', '않', '포장', '꼼꼼', '못하', '약간', '흐르', '요즘', '대형', '마트', '가', '구하', '수', '있', '굳이', '네이버', '쇼핑', '안', '구하', '되', '것', '같']","['한', '달', '사', '용기', '광고', '에', '나온', '만큼', '맛있지는', '않습니다', '포장', '도', '꼼꼼하지', '못', '해', '약간', '흘렀고요', '그리고', '요즘', '대형', '마트', '에', '가면', '구', '할', '수', '있어서', '굳이', '네이버', '쇼핑', '으로', '안', '구해', '도', '될', '것', '같아요']"
술샘,2,신맛은 강하고 단맛은 전혀 느낄 수가 없었습니다 너무 걸쭉해서 목 넘김도 별로 재차 주문할 거 같진 않아요,specific_flavor_smell,abstract_flavor_smell,,201754,"['신맛', '강하', '단맛', '전혀', '느낄', '수', '없', '너무', '걸쭉', '해서', '목', '넘김', '별로', '재차', '주문', '할', '거', '같', '진', '않']","['신', '맛', '강하', '단맛', '전혀', '느끼', '수', '없', '너무', '걸쭉', '목', '넘기', '별로', '재차', '주문', '거', '같', '않']","['신맛', '은', '강하고', '단맛', '은', '전혀', '느낄', '수가', '없었습니다', '너무', '걸쭉해서', '목', '넘김', '도', '별로', '재차', '주문', '할', '거', '같진', '않아요']"
한강주조,4,탄산은 거의 없고 부드러운 맛,specific_flavor_smell,abstract_flavor_smell,,50515,"['탄산', '거의', '없', '부드러운', '맛']","['탄산', '거의', '없', '부드럽', '맛']","['탄산', '은', '거의', '없고', '부드러운', '맛']"
산막와이너리,2,음냐 국제 상을 받은 국내 와인이라 해서 완전 기대를 했는데 이 국제 대회가 어떤 대회인지 알아보고 싶네요 처음엔 알코올 향이 너무 강한데 산화 많이 시키면 많이 많이 괜찮아요 과일 향 무척 많이 나요 알코올 맛도 많이 나요 다음에는 좀 더 멋진 와인이 나오면 좋겠어요 판매자님 좋은 국내 와인 많이 만들어 주세요 응원할게요,specific_flavor_smell,,,266132,"['국제', '상', '받', '국내', '와인', '이', '해서', '완전', '기대', '했', '이', '국제', '대회', '어떤', '대회', '인지', '알아보', '싶', '처음', '엔', '알코올', '향', '너무', '강한', '데', '산화', '많이', '시키', '많이', '많이', '괜찮', '과일', '향', '무척', '많이', '나', '알코올', '맛', '많이', '나', '다음', '좀', '더', '멋진', '와인', '나오', '좋', '판매자', '좋', '국내', '와인', '많이', '만들', '주', '세요', '응원', '할게요']","['음', '냐', '국제', '상', '받', '국내', '와인', '이', '하', '완전', '기대', '하', '이', '국제', '대회', '어떤', '대회', '이', '알아보', '싶', '처음', '알코올', '향', '너무', '강하', '산', '많이', '시키', '많이', '많이', '괜찮', '과일', '향', '무척', '많이', '나', '알코올', '맛', '많이', '나', '다음', '좀', '더', '멋지', '와인', '나오', '좋', '판매자', '좋', '국내', '와인', '많이', '만들', '주', '응원']","['음', '냐', '국제', '상', '을', '받은', '국내', '와인', '이라', '해서', '완전', '기대', '를', '했는데', '이', '국제', '대회', '가', '어떤', '대회', '인지', '알아보고', '싶네요', '처음', '엔', '알코올', '향', '이', '너무', '강한데', '산화', '많이', '시키면', '많이', '많이', '괜찮아요', '과일', '향', '무척', '많이', '나요', '알코올', '맛', '도', '많이', '나요', '다음', '에는', '좀', '더', '멋진', '와인', '이', '나오면', '좋겠어요', '판매', '자', '님', '좋은', '국내', '와인', '많이', '만들어', '주세요', '응원', '할게요']"
한강주조,1,막걸리 한 병에 7천 원인데 값어치를 한다는 생각이 안 드네요 배송도 2주가 넘게 걸리고 이 돈에 이 정도 시간들 일 가치가 딱히 없음,delivery,price,,101464,"['막걸리', '한', '병', '7', '천', '원', '인데', '값어치', '한다는', '생각', '안', '드', '배송', '2', '주', '넘', '걸리', '이', '돈', '이', '정도', '시간', '일', '가치', '딱히', '없']","['막걸리', '한', '병', '7', '천', '원', '이', '값어치', '하', '생각', '안', '들', '배', '송도', '2', '주가', '넘', '걸리', '이', '돈', '이', '정도', '시간', '일', '가치', '딱히', '없']","['막걸리', '한', '병', '에', '7천', '원', '인데', '값어치', '를', '한다는', '생각', '이', '안', '드네', '요', '배송', '도', '2', '주가', '넘게', '걸리고', '이', '돈', '에', '이', '정도', '시간', '들', '일', '가치', '가', '딱히', '없음']"
사곡양조원 알밤왕주,1,밤 막걸리기 대가 너무 컸나 봐요 유통기한도 아직 많이 남았는데 지금도 신맛이 강한데 식초 될 거 같아요 후기에는 신맛이 거슬린다는 얘긴 없었는데 단맛과 목 넘김 향응 좋아요 원래 산미 강한 막걸리인가요 아님 유통 중 발표가 된 걸까요 더 보기,specific_flavor_smell,abstract_flavor_smell,,155805,"['밤', '막', '걸리', '대', '너무', '컸', '봐요', '유통', '기한', '아직', '많이', '남', '지금', '신맛', '강한', '데', '식초', '될', '거', '같', '후기', '신맛', '거슬린다는', '얘긴', '없', '단맛', '목', '넘김', '향응', '좋', '원래', '산미', '강한', '막걸리', '인가요', '아님', '유통', '중', '발표', '된', '걸까요', '더', '보']","['밤', '막걸리', '이', '대', '너무', '크', '보', '유통기한', '아직', '많이', '남', '지금', '신', '맛', '강하', '식초', '되', '거', '같', '후기', '신', '맛', '거슬리', '얘기', '없', '단맛', '목', '넘기', '향응', '좋', '원래', '살', '미', '강하', '막걸리', '이', '아니', '유통', '중', '발표', '되', '걸', '더', '보']","['밤', '막걸리', '기', '대가', '너무', '컸나', '봐요', '유통', '기한', '도', '아직', '많이', '남았는데', '지금', '도', '신맛', '이', '강한데', '식초', '될', '거', '같아요', '후기', '에는', '신맛', '이', '거슬린다는', '얘', '긴', '없었는데', '단맛', '과', '목', '넘김', '향응', '좋아요', '원래', '산미', '강한', '막걸리', '인가요', '아님', '유통', '중', '발표', '가', '된', '걸까', '요', '더', '보기']"
컨츄리와인,1,내추럴 와인이라고 해서 샀는데 뜨 허왤 깨달아요 확인해보니 설탕이 들어갔더군 요ㅠㅠㅠ완전대 실망,specific_flavor_smell,,,122642,"['내추럴', '와인', '이', '해서', '샀', '뜨', '깨달', '확인', '해', '보', '설탕', '들어갔', '요', '실망']","['내추럴', '와인', '이', '하', '사', '뜨', '허', '왜', '깨닫', '확인', '보', '설탕', '들어가', '실망']","['내추럴', '와인', '이라고', '해서', '샀는데', '뜨', '허', '왤', '깨', '달아요', '확인', '해보니', '설탕', '이', '들어갔더군', '요', '완전', '대', '실망']"
복순도가,4,술 안 좋아하는 사람들 입맛에 딱인 거 같아요 샴페인 느낌 스파클링 와인 느낌이었어요 ㅜㅜ 제 입맛엔 달고 탄산이 많아서 좀 ㅎㅎ,specific_flavor_smell,,,12896,"['술', '안', '좋아하', '사람', '입맛', '딱', '인', '거', '같', '샴페인', '느낌', '스파클', '와인', '느낌', '이', '제', '입맛', '엔', '달', '탄산', '많', '좀']","['술', '안', '좋아하', '사람', '입맛', '딱', '이', '거', '같', '샴페인', '느낌', '스파크', '링', '와인', '느낌', '이', '제', '입맛', '달', '탄산', '많', '좀']","['술', '안', '좋아하는', '사람', '들', '입맛', '에', '딱인', '거', '같아요', '샴페인', '느낌', '스파클링', '와인', '느낌이었어요', '제', '입맛', '엔', '달', '고', '탄산', '이', '많아서', '좀']"
한강주조,3,탄산이 아예 없는 막걸리에요,specific_flavor_smell,,,49334,"['탄산', '아예', '없', '막걸리']","['탄산', '아예', '없', '막걸리']","['탄산', '이', '아예', '없는', '막걸리', '에요']"
박재서 안동소주,4,한 달 사용기 포장이 아주 잘되어 있어요 선물용으로 아주 좋습니다,package,,,147286,"['한', '달', '사', '용기', '포장', '아주', '잘', '되', '있', '선물', '아주', '좋']","['한', '달', '사용', '이', '포장', '아주', '잘', '있', '선물', '아주', '좋']","['한', '달', '사', '용기', '포장', '이', '아주', '잘', '되어', '있어요', '선물', '용', '으로', '아주', '좋습니다']"
김창수 금산인삼주,5,선물 드릴 거라서 맛은 못 봤지만 배송도 제품도 포장을 잘해주셔서 너무 감사합니다,delivery,package,,202663,"['선물', '드릴', '거', '라서', '맛', '못', '봤', '배송', '제품', '포장', '잘', '해', '주', '셔서', '너무', '감사', '합니다']","['선물', '드릴', '걸', '맛', '못', '보', '배', '송도', '제품', '포장', '잘', '주', '너무', '감사']","['선물', '드릴', '거', '라서', '맛', '은', '못', '봤지만', '배송', '도', '제품', '도', '포장', '을', '잘', '해주셔서', '너무', '감사합니다']"
샤또무주 프리미엄 와인,1,한 달 사용기 전에 샀던 것은 좋았는데 이번 것은 이상한 냄새가 나요 왜 그런가요 전에 맛있었던 기억이 있어 샀는데 이상한 냄새 때문에 먹기 힘들었어요,abstract_flavor_smell,,,263335,"['한', '달', '사', '용기', '전', '샀', '것', '좋', '이번', '것', '이상', '한', '냄새', '나', '왜', '그런', '가요', '전', '맛있', '기억', '있', '샀', '이상', '한', '냄새', '때문', '먹', '힘들']","['한', '달', '사용', '이', '전', '사', '것', '좋', '이번', '것', '이상', '냄새', '나', '왜', '그런', '가요', '전', '맛있', '기억', '있', '사', '이상', '냄새', '때문', '먹', '힘들']","['한', '달', '사', '용기', '전', '에', '샀던', '것', '은', '좋았는데', '이번', '것', '은', '이상한', '냄새', '가', '나요', '왜', '그런', '가요', '전', '에', '맛있었던', '기억', '이', '있어', '샀는데', '이상한', '냄새', '때문', '에', '먹기', '힘들었어요']"
회곡양조장,3,생각보다 강하네요 향은 낮은 도수보다는 강한 거 같고 맛은 제 기준 보통입니다,abv,abstract_flavor_smell,,265309,"['생각', '강하', '향', '낮', '도수', '강한', '거', '같', '맛', '제', '기준', '보통', '입니다']","['생각', '강하', '향', '낮', '도수', '강하', '거', '같', '맛', '제', '기준', '보통', '이']","['생각', '보다', '강하네요', '향', '은', '낮은', '도수', '보다는', '강한', '거', '같고', '맛', '은', '제', '기준', '보통', '입니다']"
오대서주양조,4,우리나라 전통주를 마시려고 구입했어요,none,,,229026,"['우리', '나라', '전통주', '마시', '구입', '했어요']","['우리나라', '전통주', '마시', '구입']","['우리나라', '전통주', '를', '마시려고', '구입', '했어요']"
복순도가,4,설 선물로 보내려고 샀는데 맛있고 좋아요,abstract_flavor_smell,,,140961,"['설', '선물', '보내', '샀', '맛있', '좋']","['설', '선물', '보내', '사', '맛있', '좋']","['설', '선물', '로', '보내려고', '샀는데', '맛있고', '좋아요']"
1932포천일동막걸리,4,아버님 생일날같이 먹으려고 구매했어요 부드럽고 맛있어요,abstract_flavor_smell,,,91838,"['아버님', '생일날', '먹', '구매', '했', '부드럽', '맛있']","['아버님', '생일날', '먹', '구매', '부드럽', '맛있']","['아버님', '생일', '날', '같이', '먹으려고', '구매', '했어요', '부드럽고', '맛있어요']"
한강주조,5,며칠 전 받았는데 비 소식 있어서 비 오는 날 마셔보려고 아껴두다 오늘 드디어 맛을 봤어요 막걸리 좋아하지 않는 남편도 맛있다고 잘 마시더라고요 네 병 다 마시려다가 배불러 한 병은 남겼네요 목 넘김 좋고 부드러워요,abstract_flavor_smell,,,52376,"['며칠', '전', '받', '비', '소식', '있', '비', '오', '날', '마셔', '보', '아껴', '두', '오늘', '드디어', '맛', '봤', '막걸리', '좋', '하', '않', '남편', '맛있', '잘', '마시', '네', '병', '다', '마시', '배불러', '한', '병', '남겼', '목', '넘김', '좋', '부드러워']","['며칠', '전', '받', '비', '소식', '있', '비', '오', '날', '마시', '보', '아끼', '두', '오늘', '드디어', '맛', '보', '막걸리', '좋아하', '않', '남편', '맛있', '잘', '마시', '네', '병', '다', '마시', '배', '부르', '한', '병', '남기', '목', '넘기', '좋', '부드럽']","['며칠', '전', '받았는데', '비', '소식', '있어서', '비', '오는', '날', '마셔', '보려고', '아껴', '두다', '오늘', '드디어', '맛', '을', '봤어요', '막걸리', '좋아하지', '않는', '남편', '도', '맛있다고', '잘', '마시더라고요', '네', '병', '다', '마시려다가', '배불러', '한', '병', '은', '남겼네요', '목', '넘김', '좋고', '부드러워요']"
배상면주가 포천LB,4,홍어랑 맛있게 잘 먹었습니ㅎㅎㅎ,harmony_with_others,,,32828,"['홍어', '맛있', '잘', '먹']","['홍어', '맛있', '잘']","['홍어', '랑', '맛있게', '잘', '먹었', '습', '니']"
소백산와인,2,너무 싱거워요 그리고 너무 달아요 ㅋ 먹어봤으니 ᆢ담에는 와인은 그냥 와인 샆에서 시음해보고 사는 게 좋을 거 같아요,specific_flavor_smell,,,103278,"['너무', '싱거워', '너무', '달', '먹', '봤으니', '와인', '그냥', '와인', '샆', '시음', '해', '보', '사', '게', '좋', '거', '같']","['너무', '너무', '달', '먹', '보', '와인', '그냥', '와인', '시음', '보', '살', '게', '좋', '거', '같']","['너무', '싱거워요', '그리고', '너무', '달아요', '먹어', '봤으니', 'ᆢ', '담', '에는', '와인', '은', '그냥', '와인', '샆', '에서', '시', '음해', '보고', '사는', '게', '좋을', '거', '같아요']"
박재서 안동소주,2,배송업체 바꾸셔야 할 듯 매우 불친절하고 분실할 위험이 크네요,delivery,,,81113,"['배송', '업체', '바꾸', '셔야', '할', '듯', '매우', '불친절', '분실', '할', '위험', '크']","['배', '송', '업체', '바꾸', '하', '듯', '매우', '불', '친절', '분실', '위험', '크']","['배송', '업체', '바꾸셔야', '할', '듯', '매우', '불친절하고', '분실', '할', '위험', '이', '크네요']"
소백산와인,1,와인 오프너 다른 사람은 주고 저는 안 주고 사람 차별하신 거예요 와인 오프너 안 주신다 하시면 유료 결제와 인 오프너 구입하라고 알려주셔야 조저는 이미 다 받았는데 전부 찾아도 단 1개도 안 나옵니다 적 개 샀다고 미국 식사처럼 오래 식사하거나 많이 소리가 난다 기분이 안 좋다 해서 돈을 줬는데 유료 결제 끝난 물건을 다가 저 가버린 것처럼 돈을 주고 결제했는데 와인 오프너도 포함인데가 저 가버리십니다 ㄷㅡㄷ,package,,,103411,"['와인', '오프너', '다른', '사람', '주', '저', '안', '주', '사람', '차별', '신', '거', '예요', '와인', '오프너', '안', '주', '신다', '하', '유료', '결제', '인', '오프너', '구입', '알려', '주', '셔야', '조저', '이미', '다', '받', '전부', '찾', '단', '1', '개', '안', '나옵니다', '적', '개', '샀', '미국', '식사', '오래', '식사', '많이', '소리', '난', '다', '기분', '안', '좋', '해서', '돈', '줬', '유료', '결제', '끝', '난', '물건', '다가', '저', '가', '버린', '것', '돈', '주', '결제', '했', '와인', '오프너', '포함', '인', '데', '저', '가', '버리', '십니다', 'ㄷ']","['와인', '오프', '너', '다른', '사람', '주', '저', '안', '주', '사람', '차별', '거', '예', '와인', '오프', '너', '안', '주', '하', '유료', '결제', '인', '오프', '너', '구입', '알리', '주', '조', '저', '이미', '다', '받', '전부', '찾', '단', '1', '개', '안', '나오', '적', '개', '사', '미국', '식사', '오래', '식사', '많이', '소리', '나', '기분', '안', '좋', '하', '돈', '주', '유료', '결제', '끝나', '물건', '다', '저', '가', '버리', '것', '돈', '주', '결제', '와인', '오프', '너', '포함', '이', '저', '가', '버리', '듣']","['와인', '오프너', '다른', '사람', '은', '주고', '저', '는', '안', '주고', '사람', '차별', '하신', '거', '예요', '와인', '오프너', '안', '주신다', '하시면', '유료', '결제', '와', '인', '오프너', '구입', '하', '라고', '알려주셔야', '조', '저', '는', '이미', '다', '받았는데', '전부', '찾아도', '단', '1', '개도', '안', '나옵니다', '적', '개', '샀다고', '미국', '식사', '처럼', '오래', '식사', '하', '거나', '많이', '소리', '가', '난다', '기분', '이', '안', '좋다', '해서', '돈', '을', '줬는데', '유료', '결제', '끝난', '물건', '을', '다가', '저', '가버린', '것', '처럼', '돈', '을', '주고', '결제', '했는데', '와인', '오프너', '도', '포함', '인데', '가', '저', '가버리십니다']"
